customer_id,frequency,recency,T,monetary_value,pred_purchases_12m,p_alive,exp_avg_value,clv_12m
1718,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1719,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1720,1,21.86,30.14,41.11,0.99,0.654,40.85,49.282
1721,1,21.86,30.14,43.89,0.99,0.654,43.2,51.692
1722,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1723,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1724,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1725,0,0.0,30.14,0.0,0.304,1.0,35.079,15.409
1726,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1727,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1728,2,5.43,30.0,15.48,0.594,0.219,17.486,13.809
1729,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1730,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1731,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1732,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1733,3,29.71,30.0,43.47,3.369,0.866,43.238,172.768
1734,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1735,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1736,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1737,1,20.86,30.0,15.36,0.978,0.644,19.08,26.626
1738,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1739,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1740,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1741,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1742,2,25.14,30.0,22.35,2.08,0.768,23.78,62.776
1743,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1744,4,25.14,30.0,26.47,4.151,0.82,27.036,135.762
1745,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1746,4,28.43,30.0,33.56,4.44,0.877,33.816,179.357
1747,3,24.43,30.0,32.79,3.071,0.79,33.171,122.773
1748,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1749,3,16.0,30.0,10.83,2.141,0.551,12.473,35.785
1750,2,15.71,30.0,43.69,1.579,0.583,43.333,81.679
1751,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1752,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1753,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1754,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1755,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1756,4,7.57,30.0,34.94,0.454,0.09,35.136,19.028
1757,0,0.0,30.0,0.0,0.305,1.0,35.079,15.453
1758,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1759,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1760,5,26.57,29.86,31.61,5.402,0.863,31.886,205.086
1761,3,6.29,29.86,90.41,0.517,0.133,87.481,52.199
1762,2,15.29,29.86,34.13,1.559,0.574,34.574,65.554
1763,2,28.71,29.86,15.23,2.206,0.812,17.257,50.689
1764,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1765,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1766,3,24.71,29.86,38.57,3.11,0.797,38.619,143.269
1767,2,16.86,29.86,19.99,1.672,0.615,21.618,46.437
1768,4,26.57,29.86,32.66,4.318,0.85,32.956,170.072
1769,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1770,7,28.0,29.86,12.89,7.817,0.907,13.566,130.736
1771,1,21.57,29.86,14.96,0.995,0.653,18.742,26.725
1772,2,20.71,29.86,14.77,1.899,0.699,16.835,42.756
1773,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1774,2,8.14,29.86,13.73,0.893,0.329,15.883,19.166
1775,2,15.29,29.86,23.0,1.559,0.574,24.376,48.044
1776,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1777,3,2.43,29.86,47.03,0.135,0.035,46.593,7.415
1778,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1779,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1780,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1781,1,24.57,29.86,16.36,1.041,0.683,19.926,29.232
1782,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1783,1,14.0,29.86,56.06,0.84,0.551,53.488,52.727
1784,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1785,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1786,3,12.71,29.86,8.51,1.609,0.412,10.286,22.928
1787,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1788,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1789,1,2.86,29.86,26.73,0.425,0.279,28.693,15.777
1790,6,26.43,29.86,27.93,6.455,0.868,28.27,217.455
1791,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1792,1,17.57,29.86,29.98,0.922,0.605,31.44,36.847
1793,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1794,2,24.86,29.86,41.72,2.081,0.766,41.528,103.447
1795,3,5.71,29.86,26.32,0.441,0.113,27.073,14.607
1796,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1797,0,0.0,29.86,0.0,0.306,1.0,35.079,15.498
1798,3,9.71,29.71,64.21,1.081,0.276,62.786,79.042
1799,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1800,1,20.14,29.71,105.26,0.976,0.638,95.082,103.248
1801,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1802,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1803,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1804,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1805,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1806,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1807,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1808,5,29.57,29.71,42.51,5.734,0.913,42.401,286.201
1809,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1810,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1811,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1812,1,21.14,29.71,87.4,0.994,0.649,79.984,89.578
1813,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1814,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1815,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1816,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1817,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1818,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1819,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1820,9,23.43,29.71,62.4,8.149,0.74,61.943,587.302
1821,4,28.14,29.71,26.91,4.471,0.877,27.457,148.13
1822,2,27.57,29.71,47.95,2.185,0.801,47.236,122.256
1823,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1824,0,0.0,29.71,0.0,0.307,1.0,35.079,15.546
1825,1,5.0,29.71,48.31,0.534,0.349,46.937,29.861
1826,4,8.0,29.71,45.73,0.541,0.106,45.454,28.942
1827,1,20.86,29.57,27.94,0.994,0.648,29.716,37.926
1828,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1829,1,1.0,29.57,63.04,0.327,0.213,59.389,22.478
1830,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1831,1,20.86,29.57,11.77,0.994,0.648,16.045,23.885
1832,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1833,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1834,1,19.71,29.57,28.77,0.974,0.634,30.417,37.852
1835,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1836,1,0.71,29.57,6.77,0.309,0.202,11.818,6.083
1837,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1838,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1839,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1840,1,1.71,29.57,32.99,0.368,0.24,33.985,15.656
1841,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1842,1,14.29,29.57,36.7,0.857,0.558,37.121,39.252
1843,5,29.43,29.57,40.12,5.754,0.913,40.096,271.883
1844,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1845,1,25.0,29.57,14.96,1.058,0.689,18.742,28.374
1846,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1847,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1848,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1849,1,27.0,29.57,12.99,1.085,0.707,17.077,27.217
1850,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1851,1,9.71,29.57,14.99,0.724,0.471,18.768,19.416
1852,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1853,1,2.0,29.57,18.99,0.384,0.25,22.149,11.654
1854,0,0.0,29.57,0.0,0.308,1.0,35.079,15.591
1855,1,1.57,29.57,43.89,0.36,0.234,43.2,18.743
1856,1,26.29,29.43,12.25,1.081,0.702,16.451,26.408
1857,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1858,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1859,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1860,7,28.57,29.43,36.26,8.044,0.924,36.341,343.748
1861,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1862,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1863,1,28.57,29.43,2.99,1.109,0.72,8.623,18.131
1864,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1865,1,24.0,29.43,11.77,1.049,0.681,16.045,25.194
1866,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1867,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1868,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1869,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1870,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1871,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1872,1,2.43,29.43,44.69,0.411,0.267,43.876,21.672
1873,1,9.57,29.43,9.7,0.723,0.469,14.295,16.056
1874,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1875,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1876,1,24.14,29.43,14.37,1.052,0.682,18.243,27.63
1877,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1878,2,10.71,29.43,11.77,1.19,0.433,14.087,23.139
1879,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1880,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1881,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1882,1,11.43,29.43,9.99,0.783,0.508,14.541,17.581
1883,0,0.0,29.43,0.0,0.31,1.0,35.079,15.636
1884,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1885,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1886,1,16.29,29.29,13.97,0.915,0.592,17.905,23.699
1887,15,23.86,29.29,19.83,12.394,0.679,20.066,293.148
1888,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1889,1,16.29,29.29,59.65,0.915,0.592,56.523,60.14
1890,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1891,2,20.57,29.29,14.47,1.94,0.704,16.561,42.976
1892,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1893,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1894,3,22.57,29.29,24.76,3.023,0.764,25.603,94.805
1895,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1896,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1897,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1898,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1899,1,12.14,29.29,22.54,0.809,0.523,25.15,27.0
1900,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1901,21,4.71,29.29,299.63,0.0,0.0,297.384,0.0
1902,2,20.43,29.29,75.05,1.933,0.702,72.066,160.662
1903,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1904,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1905,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1906,3,19.86,29.29,17.89,2.757,0.697,19.127,66.465
1907,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1908,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1909,3,16.14,29.29,19.48,2.266,0.573,20.626,58.423
1910,2,20.57,29.29,37.82,1.94,0.704,37.955,88.569
1911,1,2.14,29.29,12.79,0.398,0.257,16.908,9.898
1912,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1913,0,0.0,29.29,0.0,0.311,1.0,35.079,15.682
1914,1,0.43,29.29,42.49,0.297,0.192,42.016,15.084
1915,1,17.14,29.14,123.53,0.939,0.605,110.528,113.951
1916,1,3.29,29.14,32.0,0.464,0.299,33.148,19.288
1917,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1918,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1919,1,25.14,29.14,17.3,1.077,0.694,20.721,31.008
1920,2,18.29,29.14,213.01,1.825,0.66,198.468,404.739
1921,2,3.71,29.14,20.69,0.448,0.162,22.26,12.715
1922,1,5.14,29.14,34.93,0.555,0.358,35.625,24.509
1923,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1924,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1925,4,28.57,29.14,13.17,4.601,0.89,14.318,83.757
1926,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1927,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1928,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1929,2,27.86,29.14,12.13,2.241,0.81,14.417,44.322
1930,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1931,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1932,1,22.71,29.14,14.96,1.041,0.671,18.742,27.852
1933,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1934,1,19.14,29.14,15.76,0.979,0.631,19.419,26.881
1935,1,11.14,29.14,20.54,0.784,0.505,23.46,24.785
1936,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1937,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1938,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1939,2,27.71,29.14,34.91,2.237,0.809,35.288,95.463
1940,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1941,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1942,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1943,2,20.14,29.14,32.53,1.931,0.698,33.108,77.797
1944,0,0.0,29.14,0.0,0.312,1.0,35.079,15.731
1945,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1946,2,4.0,29.0,36.11,0.484,0.174,36.388,21.216
1947,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1948,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1949,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1950,1,15.14,29.0,26.14,0.899,0.577,28.194,32.771
1951,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1952,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1953,6,21.29,29.0,38.25,5.403,0.711,38.285,242.858
1954,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1955,11,23.29,29.0,30.04,9.982,0.734,30.193,353.15
1956,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1957,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1958,1,3.86,29.0,14.96,0.496,0.319,18.742,13.273
1959,1,1.57,29.0,13.97,0.371,0.238,17.905,9.598
1960,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1961,1,28.0,29.0,11.49,1.12,0.719,15.809,26.546
1962,1,18.29,29.0,38.97,0.968,0.622,39.04,46.118
1963,2,10.86,29.0,49.97,1.238,0.446,49.087,71.514
1964,2,25.43,29.0,25.66,2.174,0.783,26.813,72.53
1965,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1966,3,1.43,29.0,37.45,0.091,0.023,37.564,4.048
1967,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1968,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1969,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1970,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1971,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1972,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1973,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1974,0,0.0,29.0,0.0,0.313,1.0,35.079,15.778
1975,1,8.86,28.86,22.77,0.717,0.459,25.345,24.018
1976,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1977,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1978,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1979,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1980,1,1.71,28.86,60.25,0.382,0.244,57.031,25.263
1981,17,28.43,28.86,48.23,20.14,0.965,48.136,1124.269
1982,2,23.71,28.86,15.16,2.121,0.762,17.193,48.35
1983,2,11.86,28.86,35.86,1.347,0.484,36.159,58.697
1984,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1985,2,3.0,28.86,26.54,0.385,0.138,27.619,13.173
1986,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1987,2,21.29,28.86,20.65,2.014,0.723,22.223,57.005
1988,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1989,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1990,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1991,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1992,1,16.71,28.86,13.97,0.94,0.601,17.905,24.303
1993,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1994,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1995,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1996,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1997,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1998,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
1999,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
2000,0,0.0,28.86,0.0,0.314,1.0,35.079,15.824
2001,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2002,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2003,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2004,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2005,3,15.86,28.71,62.95,2.31,0.576,61.598,165.07
2006,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2007,1,22.71,28.71,21.7,1.058,0.674,24.44,34.445
2008,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2009,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2010,1,15.14,28.71,19.99,0.909,0.58,22.995,28.252
2011,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2012,2,8.43,28.71,20.1,0.999,0.357,21.719,27.711
2013,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2014,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2015,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2016,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2017,1,15.57,28.71,11.77,0.92,0.586,16.045,21.999
2018,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2019,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2020,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2021,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2022,1,13.0,28.71,27.94,0.854,0.544,29.716,32.426
2023,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2024,7,24.29,28.71,16.6,7.431,0.839,17.181,154.2
2025,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2026,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2027,1,8.71,28.71,10.77,0.716,0.456,15.2,16.507
2028,0,0.0,28.71,0.0,0.315,1.0,35.079,15.875
2029,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2030,3,15.14,28.57,29.2,2.215,0.55,29.788,79.572
2031,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2032,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2033,2,25.29,28.57,34.9,2.207,0.787,35.279,93.892
2034,4,21.71,28.57,26.56,4.003,0.763,27.122,130.394
2035,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2036,1,2.29,28.57,13.77,0.422,0.268,17.736,10.818
2037,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2038,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2039,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2040,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2041,2,9.57,28.57,13.07,1.135,0.405,15.278,23.457
2042,1,2.14,28.57,66.43,0.413,0.262,62.255,29.507
2043,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2044,4,25.14,28.57,37.66,4.431,0.845,37.737,197.282
2045,2,5.71,28.57,30.94,0.695,0.248,31.651,26.806
2046,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2047,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2048,1,14.86,28.57,14.79,0.908,0.576,18.599,24.08
2049,3,15.0,28.57,43.7,2.192,0.544,43.454,112.165
2050,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2051,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2052,1,11.0,28.57,12.25,0.799,0.508,16.451,19.439
2053,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2054,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2055,1,13.14,28.57,50.48,0.863,0.548,48.771,49.641
2056,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2057,1,8.43,28.57,14.96,0.71,0.451,18.742,18.947
2058,1,25.43,28.57,122.37,1.104,0.701,109.547,132.463
2059,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2060,0,0.0,28.57,0.0,0.316,1.0,35.079,15.922
2061,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2062,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2063,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2064,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2065,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2066,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2067,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2068,2,27.71,28.43,39.34,2.297,0.816,39.347,107.903
2069,3,27.71,28.43,19.47,3.48,0.861,20.617,89.33
2070,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2071,1,13.86,28.43,8.97,0.887,0.562,13.678,19.038
2072,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2073,1,4.14,28.43,35.91,0.525,0.333,36.454,23.569
2074,1,21.14,28.43,28.74,1.043,0.66,30.392,40.295
2075,3,7.29,28.43,11.6,0.768,0.19,13.199,13.353
2076,3,27.71,28.43,27.09,3.48,0.861,27.799,117.201
2077,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2078,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2079,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2080,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2081,1,1.43,28.43,4.79,0.374,0.237,10.145,6.668
2082,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2083,2,8.43,28.43,44.99,1.019,0.362,44.524,53.613
2084,0,0.0,28.43,0.0,0.318,1.0,35.079,15.969
2085,1,0.86,28.43,14.96,0.339,0.214,18.742,9.033
2086,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2087,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2088,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2089,1,28.29,28.29,12.99,1.152,0.726,17.077,28.716
2090,1,1.29,28.29,16.36,0.368,0.232,19.926,10.26
2091,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2092,2,5.43,28.29,21.66,0.677,0.24,23.148,19.79
2093,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2094,2,22.14,28.29,25.85,2.105,0.745,26.987,70.361
2095,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2096,3,26.0,28.29,45.64,3.409,0.84,45.283,181.105
2097,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2098,4,11.14,28.29,77.06,1.427,0.27,75.415,123.874
2099,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2100,1,11.0,28.29,31.76,0.809,0.51,32.945,33.354
2101,1,7.57,28.29,54.51,0.686,0.432,52.178,41.805
2102,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2103,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2104,1,18.86,28.29,48.91,1.007,0.635,47.444,56.487
2105,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2106,3,21.14,28.29,18.82,3.04,0.75,20.004,75.907
2107,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2108,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2109,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2110,1,13.29,28.29,15.76,0.877,0.553,19.419,23.976
2111,1,1.57,28.29,42.29,0.385,0.243,41.847,19.411
2112,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2113,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2114,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2115,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2116,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2117,1,19.0,28.29,14.37,1.01,0.637,18.243,26.378
2118,0,0.0,28.29,0.0,0.319,1.0,35.079,16.017
2119,1,4.29,28.29,176.86,0.537,0.339,155.614,89.736
2120,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2121,3,27.71,28.14,33.47,3.52,0.865,33.812,141.92
2122,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2123,6,12.43,28.14,37.81,1.331,0.172,37.858,58.936
2124,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2125,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2126,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2127,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2128,3,24.43,28.14,53.57,3.331,0.818,52.757,204.58
2129,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2130,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2131,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2132,2,25.0,28.14,19.64,2.234,0.788,21.298,60.753
2133,5,9.57,28.14,40.54,0.736,0.113,40.501,34.867
2134,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2135,1,3.57,28.14,47.28,0.503,0.316,46.066,27.505
2136,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2137,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2138,1,2.86,28.14,16.7,0.464,0.292,20.213,13.061
2139,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
